17_10	What are the different forms of energy  How can it be stored  What type of energy is used in motion  Tell me about mechanical energy  Give me some examples  Why is sound a form of mechanical energy  How does it differ from potential energy  Are potential and kinetic the same  What type does chemical energy belong to 	What form of energy is used in eating 	SE
18_1	Describe Uranus	Describe Uranus 	SE
18_2	Describe Uranus 	What makes it so unusual 	FT
18_3	Describe Uranus  What makes it so unusual 	Tell me about its orbit 	FT
18_4	Describe Uranus  What makes it so unusual  Tell me about its orbit 	Why is it tilted 	FT
18_5	Describe Uranus  What makes it so unusual  Tell me about its orbit  Why is it tilted 	How is its rotation different from other planets 	FT
18_6	Describe Uranus  What makes it so unusual  Tell me about its orbit  Why is it tilted  How is its rotation different from other planets 	What is peculiar about its seasons 	FT
18_7	Describe Uranus  What makes it so unusual  Tell me about its orbit  Why is it tilted  How is its rotation different from other planets  What is peculiar about its seasons 	Are there any other planets similar to it 	FT
18_8	Describe Uranus  What makes it so unusual  Tell me about its orbit  Why is it tilted  How is its rotation different from other planets  What is peculiar about its seasons  Are there any other planets similar to it 	Describe the characteristics of Neptune 	SE
18_9	Describe Uranus  What makes it so unusual  Tell me about its orbit  Why is it tilted  How is its rotation different from other planets  What is peculiar about its seasons  Are there any other planets similar to it  Describe the characteristics of Neptune 	Why is it important to our solar system 	PT
18_10	Describe Uranus  What makes it so unusual  Tell me about its orbit  Why is it tilted  How is its rotation different from other planets  What is peculiar about its seasons  Are there any other planets similar to it  Describe the characteristics of Neptune  Why is it important to our solar system 	How are these two planets similar to each other 	PT
18_11	Describe Uranus  What makes it so unusual  Tell me about its orbit  Why is it tilted  How is its rotation different from other planets  What is peculiar about its seasons  Are there any other planets similar to it  Describe the characteristics of Neptune  Why is it important to our solar system  How are these two planets similar to each other 	Can life exist on either of them 	PT
19_1	What is chemical energy	What is chemical energy 	SE
19_2	What is chemical energy 	Describe a chemical reaction 	SE
19_3	What is chemical energy  Describe a chemical reaction 	How is it represented mathematically 	PT
19_4	What is chemical energy  Describe a chemical reaction  How is it represented mathematically 	Give me an example 	PT
19_5	What is chemical energy  Describe a chemical reaction  How is it represented mathematically  Give me an example 	What are the different kinds of reactions 	PT
19_6	What is chemical energy  Describe a chemical reaction  How is it represented mathematically  Give me an example  What are the different kinds of reactions 	What is a decomposition reaction 	SE
19_7	What is chemical energy  Describe a chemical reaction  How is it represented mathematically  Give me an example  What are the different kinds of reactions  What is a decomposition reaction 	How is it a chemical change 	PT
19_8	What is chemical energy  Describe a chemical reaction  How is it represented mathematically  Give me an example  What are the different kinds of reactions  What is a decomposition reaction  How is it a chemical change 	What is a synthesis reaction 	SE
19_9	What is chemical energy  Describe a chemical reaction  How is it represented mathematically  Give me an example  What are the different kinds of reactions  What is a decomposition reaction  How is it a chemical change  What is a synthesis reaction 	Tell me the differences between synthesis and decomposition 	SE
20_1	Describe cell membranes	Describe cell membranes 	SE
20_2	Describe cell membranes 	What are its important functions 	FT
20_3	Describe cell membranes  What are its important functions 	Tell me about the phospholipid bilayer 	SE
20_4	Describe cell membranes  What are its important functions  Tell me about the phospholipid bilayer 	What are its functions 	PT
20_5	Describe cell membranes  What are its important functions  Tell me about the phospholipid bilayer  What are its functions 	What if the membrane gets damaged 	FT
20_6	Describe cell membranes  What are its important functions  Tell me about the phospholipid bilayer  What are its functions  What if the membrane gets damaged 	Do they repair themselves 	FT
20_7	Describe cell membranes  What are its important functions  Tell me about the phospholipid bilayer  What are its functions  What if the membrane gets damaged  Do they repair themselves 	Which nutrients may help in the repair process 	FT
21_1	What is weathering	What is weathering 	SE
21_2	What is weathering 	What are its major types 	FT
21_3	What is weathering  What are its major types 	Tell me about chemical weathering 	SE
21_4	What is weathering  What are its major types  Tell me about chemical weathering 	How is it different from biological weathering 	PT
21_5	What is weathering  What are its major types  Tell me about chemical weathering  How is it different from biological weathering 	Does it change the composition of rocks 	PT
21_6	What is weathering  What are its major types  Tell me about chemical weathering  How is it different from biological weathering  Does it change the composition of rocks 	What is the end product of chemical weathering 	SE
21_7	What is weathering  What are its major types  Tell me about chemical weathering  How is it different from biological weathering  Does it change the composition of rocks  What is the end product of chemical weathering 	Give me an example 	PT
21_8	What is weathering  What are its major types  Tell me about chemical weathering  How is it different from biological weathering  Does it change the composition of rocks  What is the end product of chemical weathering  Give me an example 	What happens when quartz undergoes weathering 	SE
22_1	What are the most common spices used in cooking	What are the most common spices used in cooking 	SE
22_2	What are the most common spices used in cooking 	How are they different from herbs 	FT
22_3	What are the most common spices used in cooking  How are they different from herbs 	Why do spices taste good 	SE
22_4	What are the most common spices used in cooking  How are they different from herbs  Why do spices taste good 	Where do most of them come from 	FT
22_5	What are the most common spices used in cooking  How are they different from herbs  Why do spices taste good  Where do most of them come from 	What cuisines use them heavily 	FT
22_6	What are the most common spices used in cooking  How are they different from herbs  Why do spices taste good  Where do most of them come from  What cuisines use them heavily 	What are the most popular Indian ones 	FT
22_7	What are the most common spices used in cooking  How are they different from herbs  Why do spices taste good  Where do most of them come from  What cuisines use them heavily  What are the most popular Indian ones 	Tell me about turmeric 	SE
22_8	What are the most common spices used in cooking  How are they different from herbs  Why do spices taste good  Where do most of them come from  What cuisines use them heavily  What are the most popular Indian ones  Tell me about turmeric 	Are there any benefits of consuming it 	PT
22_9	What are the most common spices used in cooking  How are they different from herbs  Why do spices taste good  Where do most of them come from  What cuisines use them heavily  What are the most popular Indian ones  Tell me about turmeric  Are there any benefits of consuming it 	What is the oldest spice 	SE
22_10	What are the most common spices used in cooking  How are they different from herbs  Why do spices taste good  Where do most of them come from  What cuisines use them heavily  What are the most popular Indian ones  Tell me about turmeric  Are there any benefits of consuming it  What is the oldest spice 	What is the most expensive and why 	PT
23_1	What are the main types of cattle farming	What are the main types of cattle farming 	SE
23_2	What are the main types of cattle farming 	What breeds produce the most milk 	FT
23_3	What are the main types of cattle farming  What breeds produce the most milk 	How much do Holsteins produce 	FT
23_4	What are the main types of cattle farming  What breeds produce the most milk  How much do Holsteins produce 	What is special about Jersey milk 	SE
23_5	What are the main types of cattle farming  What breeds produce the most milk  How much do Holsteins produce  What is special about Jersey milk 	Do we eat dairy cows 	SE
23_6	What are the main types of cattle farming  What breeds produce the most milk  How much do Holsteins produce  What is special about Jersey milk  Do we eat dairy cows 	What are the most common breeds for meat 	FT
23_7	What are the main types of cattle farming  What breeds produce the most milk  How much do Holsteins produce  What is special about Jersey milk  Do we eat dairy cows  What are the most common breeds for meat 	Where are angus beef from 	SE
